review,category,score,vui chơi,lưu trú,nhà hàng,ăn uống,vận chuyển,mua sắm
Chỗ này thuộc Ana Mandara nhưng là sản phẩm a và bar. Mới khai trương chưa lâu. Mình và gia đình ghé thử. Đây tương tự như resort. Có hồ bơi infinitive rất đẹp và sang. Bàn ghế gỗ quý phái. Nhân viên mặc đồ trắng thân thiện lắm. Decor không có gì fai chê vì là resort mà. Gió mát lồng lộng lun á. Mình gọi lemon tea homemade gì 70k á. Tên dài lắm nhưng thực chất là nc chanh bình thường thoy uống tạm. Ống hút bằng tre nứa khá lạ. Đồ uóng mắc nhưng xứng với không gian. Mình tình cờ chứng kiến 1 đám cưới trên biển lãng mạn lắm. Phục vụ tận tình và chu đáo. Tóm lại cảnh đẹp và mát. Nv dễ thương và giá thì mắc quá có cộng thêm 15 vat nữa,travel,8.2,0,0,0,5,0,0
"Cách không xa trung tâm đà lạt là mấy, nếu muốn có những ngày nghĩ tuyệt vời với các dịch vụ nghĩ dưỡng thì nơi đây là 1 địa điểm bạn có thể quan tâm với cấu trúc nhà nghỉ tháp nhọn độc đáo khuân viên đẹp ...",wedding,7.0,0,5,0,0,0,0
"Pet Mart Ng Văn Cừ chuyển cửa hàng sang địa chỉ mới số 290 Ng Văn Cừ Quận Long Biên, Hà Nội. Các bạn nhé!",service,10.0,0,0,0,0,0,5
"Rất may là mình có dịp đi du lịch hết các tỉnh miền tây cùng ông xã. Các bạn có thể đặt tour đi với Victoria để đi thăm quan trên sóng nước. Đi bằng tàu ra chợ nổi, đi xem các giàn cá trên sông, đi thăm làng người khomer xem họ dệt vải. Rất thích cảnh sông nước miền tây Việt Nam",travel,8.8,4,0,0,0,0,0
"Quán nằm ngay đối diện trường Phan, có bánh mỳ chả nướng với bánh bao. Ăn thử thấy cũng bình thường thôi à, mà lúc nào qua cũng thấy khách ra vào nườm nượp.",foods,7.2,0,0,0,3,0,0
"Haru coFE có khoảng không gian sân vườn rất thoáng đãng và mát mẻ. Dù ngoài trời rất nóng nhưng chỉ cần ngồi tại khoảng sân vườn và bật quạt thì cũng rất mát rồi. Ở không gian sân vườn còn có một phòng kính điều hoà. Bạn vừa có thể ngồi ngắm sân vườn vừa có thể tận hưởng gió điều hoà mát lạnh Ngoài khu sân vườn quán còn có các bàn trong nhà nữa nhé. Các đồ uống của quán thì kiểu quen thuộc như cafe, trà, sinh tố, nước ép, kem. Ngoài đôg uống thì quán có phục vụ thêm bánh quy, ốc quế, hướng dương,....",foods,8.2,0,0,0,5,0,0
"Quán rộng đẹp, đồ ăn được Tuy nhiên nhân viên chưa được tươi tắn lắm",foods,6.8,0,0,0,4,0,0
Được dịp bé ở quê lên đây vô landmark quẩy xem phim luôn. Ba đứa lầy quá diễn muốn hết cái rạp. Mà zui. Phim Hai Phượng hay lắm nha mng ai chưa xem đi xem đi nè,entertain,6.4,4,0,0,0,0,0
"Vừa xem nhanh 8 ở rạp này. Nằm tầng 3 khu TM nên cũng thoáng, tuy rạp có hơi nhỏ nhưng âm thanh hình ảnh sống động, nv phục vụ tận tình chu đáo. Combo bắp nước là 42k, nếu mua lẻ thì mình nhớ là bắp là 20k còn nước là 28k bò khô thì 20k. Mình đi 4ng tiền vé hết 240k, đồ ăn thì 100k ..",entertain,6.6,4,0,0,5,0,0
"Lần đầu tiên đến đâu vì đi dự party cuối năm ở FOdy năm 2016. Rạp ở ngay cạnh rạp Quốc Gia, gửi xe bên đó rồi vào. Mình thì lên tầng 4 nhưng đi qua tầng 1 và 2 thấy khá đẹp, không gian rộng rãi, trang trí lịch sự, sang trọng. Lên phòng tiệc tầng 4 không gian khá sáng sủa, sạch sẽ. Mình ngồi bàn tiệc 10 người đồ ăn ra lần lượt nhưng không ngon lắm, đồ khá nguội. Nhân viên lúc đầu phục vụ còn ok sau đó thì chưa ăn cũng bê đi hết luôn. Nhà vệ sinh trật và hơi khai",wedding,7.2,0,0,0,3,0,0
"Mình mới đi nghỉ ở đây 1 ngày, chắc vì là ngày thường thứ 3 nên rất vắng, chỉ có 1 nhóm 4 đứa mình ở thôi. Không gian đúng là đẹp và dễ chịu, nhưng không được như những gì mình kỳ vọng không thấy có các hoạt động chèo thuyền, yoga, đạp xe, thịt nướng như các review trước. Bọn mình chỉ loanh quanh chụp ảnh rồi ăn thôi. Mức giá cho chòi lớn là 2680k 4 người. Tức là 670k người 3 bữa. Đồ ăn ngon, nguyên liệu sạch vì rau củ, cá là của nhà trồng được hết . Tuy nhiên với mức giá này mà chỉ có ăn rồi đi lại chụp choẹt thì thực sự là đắt. Đi taxi ra đây, chỉ đường tìm đường v..v cũng mất thời gian rồi. Wifi thì chỉ gian sinh hoạt chung để ăn uống mới có nhé. Thiên nhiên mà",travel,7.0,5,0,0,4,0,0
Mua 1 bó cúc về cắm gãy hết 4 5 cây. Thất vọng quá,shop,1.0,0,0,0,0,0,0
"Hè mình rảnh không biết đi đâu nên rồi đây chơi và học luôn.vô đây phải làm thẻ làm thẻ ở khu thiếu niên 30k năm, khu người lớn 50k 1 năm phải đem cmnd theo . khu thiếu niên thì rộng ơi là rộng quá trời sách từ truyện tranh, sách nước ngoài, sách văn học tới sách tham khảo đủ các lớp, có cả sách luyện thi đại học nữa. Ở đây mát mẻ còn có máy tính lên mạng nữa nhưng hơi ồn tại có nhiều đứa bé ồn ào. Nhưng mà mấy cô thủ thư ở đây siêu dễ thương luôn. Mình cần kiếm sách mấy cô kiếm từng tủ kiếm cho mình. Trong đây còn có tô tượng nữa. Còn khu người lớn bự quá trời luôn giống như một thế giới sách, nhiều sách lắm lắm luôn chủ yếu là sách đại học chuyên sâu nhiều. Nói chung là thích ở đây lắm luôn, hễ cứ rảnh là tụi mình lại lên đây học",edu,8.8,0,0,0,0,0,5
"Mới mua vè khách sạn ăn thử, chả rất dai và ngon, lúc về sẽ mua nhiều để ăn và làm quà. không biết chả cá Thuỷ có giao hàng ra Ha Nội không.",shop,8.8,0,0,0,0,0,5
"Ở đây có bán trà hoa, trà trái cây, cafe, thảo dược ngâm chân, hoa khô và một số đặc sản đà lạt khác. Trà Hoa Đà Lạt được làm từ những loại thảo mộc, hoa, quả gần gũi được chuyển từ Đà Lạt, một số loại hoa quí nhập khẩu từ Pháp và các nước Trung Đông như hoa cúc, cỏ ngọt, trần bì, táo trường xuân, hoa oải hương, đào Himalaya, cúc kim tiền, hồng kim biên…Tất cả các loại trà đều đực bỏ trong hũ thuỷ tinh nhỏ nhìn rất xinh. Anh chủ rất chất, nhiệt tình tư vấn tận tình cho khách",shop,7.0,0,0,0,5,0,0
Đám cưới con bạn mà hổng hiểu do nhà hàng hay sao mà tới 8h mới lên món Trang trí ở đây đẹp và ngoài sân cũng rộng rãi thoáng mát Sảnh cưới trang trí đơn giản Về phần món ăn món khai vị ăn khá ngon và hợp miệng giò heo gì đó quên mất tiêu òi mà cái đó toàn mỡ lâu lâu mới có vài miếng thịt Đặc biệt có món tôm uyên ương 1 bên xào me còn 1 bên sốt gì ăn khá ngon thơm thơm và ngọt ngọt À mà có món mì xào ăn khá dỡ nhão nhão mà mùi vị kì lắm. Tráng miệng có nho,wedding,6.6,0,0,5,5,0,0
"Nhà hàng nằm trên đường quang trung, vừa xuống dốc cầu quang trung là phía bên tay phải. Nhìn bên ngoài thì thấy nhà hàng khá rộng lớn và sang trọng, bên ngoài có cả nguyên một sân vườn rộng lớn với nhiều cây xanh được cắt tỉa và tạo dáng đẹp. Lần đến đây dự tiệc cưới của bạn nên cũng được mở mang tầm mắt . Không gian bên trong cực sang trọng và đẹp. Nhân viên phục vụ ok lắm, lịch sự với khách nữa. Còn về món ăn thì cảm nhận chỉ ổn thôi chứ không ngon",travel,7.6,0,0,5,5,0,0
"Thịt tuy hơi mỡ 1 xíu nhưng nước không hề mỡ, rất thanh và đậm đà. Đường vô quán nhỏ xíu nên phải để xe ở ngoài có người giữ",foods,8.4,0,0,0,4,0,0
"Quán cơm Loan chạy đường Phan Đình Phùng gần khu vực chợ Mỹ Long Quán cơm ở đây bán chủ yếu là cơm tấm sườn gà Thịt nướng ở đây ướp gia vị cũng đặc trưng hơn quán khác rất nhiều, miếng thịt thấm gia vị khi nướng lên vừa chín tới khi ăn vào sẽ thấy ngọt lịm, bảo đảm các bạn sẽ ghiền cách ướp thịt khi ăn ở đây Quán 16k 1 dĩa cho Tấm Sườn còn cơm đùi gà thì 18k, ăn cũng được chứ không đắt lắm, trưa chạy ghé ngang mua hộp cơm sườn 16k về ăn rồi nghĩ trưa để lấy sức đi làm tiếp.",foods,8.0,0,0,0,5,0,0
"Ăn ở đây mấy lần rồi, nhìn chung là ngon Tuy nhiên hôm trc vật quá đành phải gọi đặt giao hàng về thì bánh tráng nướng bị cay, chắc lần sau sẽ đặt hàng ít bò khô đi RecoMend các bạn đặt hàng thêm trà chanh thì best nhé",foods,7.8,0,0,0,2,0,0
"Sáng bmt trời lạnh lạnh, ăn bún cá ở đây là số zách. Tô bún đem ra là mê liền, nước nêm thanh vừa miệng, chả cá ngoN",foods,8.2,0,0,0,5,0,0
"Thấy quả ng cáo cũng đã lâu nên tập trung nhóm bạn qua chơi thử, vì mới tham gia lần đầu nên mấy anh chị có nói là nếu như mà chiến thắng được sẽ được 1 voucher frE ăn mỳ cay bên Mỳ Cay Min Chu, nên cũng cố gắng lấy bằng được cái voucher nhưng mà tiếc quá không đủ thời gian để win mất, tuột mất voucher mỳ cay nhưng bù lại được cái vòng tay khích lệ tinh thần. Game nhập vai nên là rất hồi hộp và hấp dẫn mà còn phải chiến thắng trong vòng 1h đồng hồ nữa là hồi hộp lắm, giá cả thì trung bình 50k người, ai chưa chơi thì nên thử cho biết nè, nếu mà đi nhóm 5 người win còn được frE 5 voucher mỳ cay luôn đó.",entertain,7.4,0,0,0,5,0,0
"Ở đây phong cảnh rất hữu tình, đẹp và rất bắt hình. Chỉ cần cầm dthoại chụp thôi đã đẹp rồi nói chi đến máy chụp hình chuyên nghiệp nữa. Khu này hơi vắng vẻ, cũng có thể do mình đi ngay mùa không có du lịch nhìu. Buổi tối ở đây lãng mạn lắm vì đèn mở rất đẹp",travel,8.0,5,0,0,0,0,0
"Bạn nào đang học tiếng pháp, đang muốn trao dồi vốn tiếng pháp thì vô đây như một thiên đường. Mình vốn thích đọc tiểu thuyết r, ở đây thể loại nào cũng có từ trinh thám, tìm cảm, truyện tranh, những chuyện tâm sự,... và toàn bộ viết bằng tiếng pháp. Và giá cả cũng rất đa dạng, có cuốn 60 70 không , mắc hơn thì 200k, có những cuốn lên tới cả 500k 1 tr , nhưng bạn nào mún tiết kiệm, cũng có quầy sách cũ, tính theo gram, giá rất rẻ nha và nhìu sách hay lắm . Người bán là ngưòi pháp lun, có thể trao đổi với họ bằng tiếng pháp. Mà một điều lưu ý địa chỉ của tiệm sách này là 88 Trương Định nha.",edu,9.8,0,0,0,0,0,5
"CGV Tràng Tiền có lẽ là cái rạp đặc biệt nhất Hà Nội. Đầu tiên là việc đây là cái rạp bé nhất thủ đô, cũng vì nằm trong cái TM lâu đời nên sự bất tiện này không tránh được. Sảnh chỉ đủ chỗ ngồi cho tầm 10 người. Phòng chiếu toàn chỉ có 4 5 hàng ghế, và 7 8 ghế mỗi hàng, bé hơn cả IPH hay Vincom BTL. Cái sảnh chắc đủ chỗ ngồi cho 10 người . Ghế ngồi ở đây cũng khác biệt hoàn toàn so với các rạp khác, nhưng ngồi cảm giác không thoải mái như ở Times City lần trước mình đi. Đã thế tay vịn và chỗ để nước bị gắn cố định, chả thể ngồi ôm gấu được . Mà giá vé thì đắt nhất HN, đắt hơn cả AEON. Cái này cũng dễ hiểu khi rạp ở ngay giữa trung tâm thành phố. Mình ra đây xem cũng vì muốn thử xem cái rạp bé xíu này ntn, nhưng có lẽ sẽ không quay lại khi giờ có quá nhiều sự lựa chọn khác hấp dẫn hơn. Nhân viên ok , nhiệt tình",entertain,7.0,4,0,0,0,0,0
"Mình rất thích trái cây ở đây rất tươi, rất ngon, rất bổ. Mùa đông sắp tới rồi các bạn hãy ghé cửa hàng mua trái cây nhé. Ngoài trái cây thì có rau củ quả luôn tươi và được bảo quả n đúng cách ngoài ra còn có cả những đồ thịt cá tươi sống và những đồ hộp. Nhân viên rất nhiệt tình và niềm nở khi tiếp xúc với khách, rất tận tâm tư vấn cho khách về những mặt hàng mà khách thắc mắc không biết, mình đã thử trái cây tại đây rất đảm bảo và ngon",shop,9.0,0,0,0,5,0,0
"Đây là nhà hàng mà ngày xưa ba mẹ mình tổ chức đám cưới . Vì là nhà hàng chuyên phục vụ món Trung Hoa nên dim sum chỗ này ngon và thực khách chủ yếu là người Hoa . Những dịp mừng thọ bà nội , hay các cô chú mình từ nước ngoài về thăm thì nhà mình hay đến đây ăn . Nhân viên phục vụ nhanh , thao tác chuyên nghiệp , các món dim sum lúc nào cũng nóng và ngon .Không gian nhà hàng cũng khá cũ rồi , không được sang trọng như những nhà hàng khác . Mình còn nghe nói những món đãi tiệc ở đây không được ngon cho lắm . Mình chưa hề ăn tiệc ăn ở đây nên không rõ . Còn về giá cả của các món dim sum thì khá cao , tính bằng số lượng dĩa trên bàn mình đã ăn . Ngoài ra cũng có nhiều món ăn no khác cho thực khách lựa chọn nữa",wedding,6.6,0,0,3,4,0,0
"Bánh mì Thổ Nhĩ Kỳ trước nhiều nơi bán vô kể nay lưa thưa vài nơi nhưng cứ nhắc nó ai ai cũng nghĩ tới thương hiệu Bánh mì Chú Béo đầu tiên. Để làm nên tên tuổi của quán không phải đâu cũng sánh được ở chỗ bánh to hơn hẳn, thịt nhiều đến nỗi bỏ kín rồi mà dì còn cố chèn thêm vài miếng nữa, đẫm sốt mayone. Bánh mì ở đây cũng hay hay mỗi ổ to cả khuôn tròn sau đó chia nhỏ ra được tầm 5 6 cái tam giác gì đó. Có đợt đô thị lấy vỉa hè chú nghỉ về quê mấy tháng ai cũng tiếc nuối. Nay chú chuyển về cạnh hầm gửi xe chợ Vinh. Sáng mai đi mua thì cứ xđ chờ 15p mới tới lượt. Chú dì làm rất tâm huyết, không phải thấy đông mà ép bánh qua loa đâu nha, mình cũng vội bảo lấy luôn mà dì cứ bảo chờ chút ép lâu cho nóng giòn hơn",foods,7.4,0,0,0,5,0,0
Lâu ngày quay lại Nam Du có khá nhiều đổi mới. Homestay dễ thương dễ thương hợp với tụi trẻ sống ảo. Giá tour mình mua là 1tr350 bao gồm ăn uốNg ở ngủ và tàu xe máy luôn. Khá tiện mình chỉ cần đi xe ra tới bến tàu mọi thứ khác có người lo rồi. Ăn uống hải sản ra chợ mua về hómestay ngta chế biến tính công. Giá hợp lí lắm. Ăn nhậu ngay trc cửa phòng luôn. Nhân viên ở đây dễ thương thân thiện chất phác.,travel,7.4,0,5,0,5,0,0
